date,open,high,low,close,volume
4/10/2017,35.9,35.97,35.725,35.793,75733588
4/11/2017,35.735,35.838,35.015,35.408,121517504
4/12/2017,35.4,35.538,35.253,35.45,81400000
4/13/2017,35.478,35.595,35.263,35.263,71291520
4/17/2017,35.37,35.47,35.218,35.458,66328376
4/18/2017,35.353,35.51,35.278,35.3,58790176
4/19/2017,35.47,35.5,35.113,35.17,69313500
4/20/2017,35.305,35.73,35.29,35.61,93278248
4/21/2017,35.61,35.67,35.463,35.568,69283712
4/24/2017,35.875,35.988,35.795,35.91,68537332
4/25/2017,35.978,36.225,35.968,36.133,75486004
4/26/2017,36.118,36.15,35.844,35.92,80164964
4/27/2017,35.981,36.04,35.828,35.948,56985388
4/28/2017,36.023,36.075,35.818,35.913,83441432
5/1/2017,36.275,36.8,36.24,36.645,134411772
5/2/2017,36.885,37.023,36.71,36.878,181408776
5/3/2017,36.398,36.873,36.068,36.765,182788136
5/4/2017,36.63,36.785,36.453,36.633,93487488
5/5/2017,36.69,37.245,36.69,37.24,109310900
5/8/2017,37.258,38.425,37.258,38.253,195009652
5/9/2017,38.468,38.72,38.363,38.498,156521452
5/10/2017,38.408,38.485,38.028,38.315,103222768
5/11/2017,38.113,38.518,38.078,38.488,109020232
5/12/2017,38.675,39.105,38.668,39.025,130108068
5/15/2017,39.003,39.163,38.763,38.925,104038876
5/16/2017,38.985,39.015,38.68,38.868,80193912
5/17/2017,38.4,38.643,37.428,37.563,203070712
5/18/2017,37.818,38.335,37.783,38.135,134272860
5/19/2017,38.345,38.495,38.158,38.265,107843152
5/22/2017,38.5,38.645,38.228,38.498,91865748
5/23/2017,38.725,38.725,38.328,38.45,79675484
5/24/2017,38.46,38.543,38.168,38.335,76876616
5/25/2017,38.433,38.588,38.258,38.468,76942392
5/26/2017,38.5,38.56,38.328,38.403,87710548
5/30/2017,38.355,38.608,38.333,38.418,80507404
5/31/2017,38.493,38.543,38.095,38.19,97804656
6/1/2017,38.293,38.333,38.055,38.295,65616352
6/2/2017,38.395,38.863,38.223,38.863,111082860
6/5/2017,38.585,38.613,38.365,38.483,101326648
6/6/2017,38.475,38.953,38.445,38.613,106499704
6/7/2017,38.755,38.995,38.62,38.843,84278588
6/8/2017,38.813,38.885,38.6,38.748,85003192
6/9/2017,38.798,38.798,36.505,37.245,259530628
6/12/2017,36.435,36.523,35.628,36.355,289229320
6/13/2017,36.79,36.863,36.288,36.648,136661780
6/14/2017,36.875,36.875,35.96,36.29,126124928
6/15/2017,35.83,36.12,35.553,36.073,128661492
6/16/2017,35.945,36.125,35.55,35.568,201444372
6/19/2017,35.915,36.685,35.915,36.585,130165616
6/20/2017,36.718,36.718,36.235,36.253,99600292
6/21/2017,36.38,36.517,36.153,36.468,85063004
6/22/2017,36.443,36.675,36.28,36.408,76425176
6/23/2017,36.283,36.79,36.278,36.57,141757556
6/26/2017,36.793,37.07,36.345,36.455,102769444
6/27/2017,36.253,36.54,35.905,35.933,99047564
6/28/2017,36.123,36.528,35.79,36.458,88329728
6/29/2017,36.178,36.283,35.57,35.92,125997472
6/30/2017,36.113,36.24,35.945,36.005,92096428
7/3/2017,36.22,36.325,35.775,35.875,57111392
7/5/2017,35.923,36.198,35.681,36.023,86278228
7/6/2017,35.755,35.875,35.603,35.683,96515128
7/7/2017,35.725,36.188,35.725,36.045,76806848
7/10/2017,36.028,36.488,35.843,36.265,84362544
7/11/2017,36.183,36.463,36.095,36.383,79127344
7/12/2017,36.468,36.545,36.205,36.435,99537912
7/13/2017,36.375,37.123,36.36,36.943,100797492
7/14/2017,36.993,37.333,36.833,37.26,80528244
7/17/2017,37.205,37.725,37.143,37.39,95173824
7/18/2017,37.3,37.533,37.168,37.52,71475168
7/19/2017,37.62,37.855,37.488,37.755,83691876
7/20/2017,37.875,37.935,37.548,37.585,68974992
7/21/2017,37.498,37.61,37.22,37.568,105010520
7/24/2017,37.645,38.11,37.475,38.023,85972640
7/25/2017,37.95,38.46,37.95,38.185,75415728
7/26/2017,38.338,38.483,38.265,38.365,63123804
7/27/2017,38.438,38.498,36.825,37.64,129905348
7/28/2017,37.473,37.558,37.298,37.375,68854612
7/31/2017,37.475,37.583,37.033,37.183,79383680
8/1/2017,37.275,37.555,37.103,37.513,141474580
8/2/2017,39.82,39.938,39.04,39.285,279747200
8/3/2017,39.263,39.303,38.755,38.893,108389184
8/4/2017,39.018,39.35,38.923,39.098,82239408
8/7/2017,39.265,39.73,39.168,39.703,87481284
8/8/2017,39.65,40.458,39.568,40.02,144823584
8/9/2017,39.815,40.318,39.778,40.265,104526120
8/10/2017,39.975,40,38.658,38.83,163217092
8/11/2017,39.15,39.643,39.018,39.37,105028384
8/14/2017,39.83,40.053,39.688,39.963,88490936
8/15/2017,40.165,40.549,40.035,40.4,117861948
8/16/2017,40.485,40.628,40.038,40.238,110686448
8/17/2017,40.13,40.178,39.46,39.465,111762260
8/18/2017,39.465,39.875,39.18,39.375,109712276
8/21/2017,39.375,39.473,38.778,39.303,105474112
8/22/2017,39.558,40,39.505,39.945,86418340
8/23/2017,39.768,40.118,39.72,39.995,77596324
8/24/2017,40.108,40.185,39.638,39.818,79275672
8/25/2017,39.913,40.14,39.818,39.965,101920252
8/28/2017,40.035,40.5,39.983,40.368,103863888
8/29/2017,40.025,40.78,40,40.728,118067640
8/30/2017,40.95,40.973,40.653,40.838,109078336
8/31/2017,40.91,41.13,40.87,41,107140384
9/1/2017,41.2,41.235,40.908,41.013,66364204
9/5/2017,40.938,41.063,40.14,40.52,118145256
9/6/2017,40.678,40.748,40.13,40.478,86606904
9/7/2017,40.523,40.56,40.09,40.315,87714008
9/8/2017,40.215,40.288,39.633,39.658,114446140
9/11/2017,40.125,40.513,39.973,40.375,126323192
9/12/2017,40.653,40.99,39.693,40.215,286856184
9/13/2017,39.968,39.99,39.478,39.913,179629444
9/14/2017,39.748,39.85,39.523,39.57,95042996
9/15/2017,39.618,40.243,39.5,39.97,196458408
9/18/2017,40.028,40.125,39.499,39.668,113077740
9/19/2017,39.878,39.943,39.61,39.683,83242528
9/20/2017,39.475,39.565,38.458,39.018,211805456
9/21/2017,38.95,38.95,38.188,38.348,150046644
9/22/2017,38.005,38.068,37.64,37.973,186581772
9/25/2017,37.498,37.958,37.29,37.638,177549344
9/26/2017,37.945,38.48,37.923,38.285,146640180
9/27/2017,38.45,38.68,38.385,38.558,102016908
9/28/2017,38.473,38.57,38.175,38.32,88021820
9/29/2017,38.303,38.533,38,38.53,105199240
10/2/2017,38.565,38.613,38.18,38.453,74795368
10/3/2017,38.503,38.773,38.478,38.62,64921172
10/4/2017,38.408,38.465,38.115,38.37,80655000
10/5/2017,38.545,38.86,38.513,38.848,85135076
10/6/2017,38.743,38.873,38.64,38.825,69630232
10/9/2017,38.953,39.183,38.871,38.96,65051692
10/10/2017,39.014,39.5,38.775,38.975,62468056
10/11/2017,38.993,39.245,38.938,39.138,67622560
10/12/2017,39.088,39.343,38.932,39,64500216
10/13/2017,39.183,39.32,39.103,39.248,65576752
10/16/2017,39.475,40,39.413,39.97,96485808
10/17/2017,39.945,40.218,39.808,40.118,75989100
10/18/2017,40.105,40.178,39.9,39.94,65496656
10/19/2017,39.188,39.27,38.755,38.995,170336664
10/20/2017,39.153,39.438,38.99,39.063,95896584
10/23/2017,39.223,39.423,38.875,39.043,87937308
10/24/2017,39.073,39.355,39.05,39.275,71028920
10/25/2017,39.228,39.388,38.818,39.103,84828392
10/26/2017,39.308,39.457,39.195,39.353,68001876
10/27/2017,39.823,40.9,39.675,40.763,177816640
10/30/2017,40.973,42.018,40.93,41.68,178803088
10/31/2017,41.975,42.412,41.735,42.26,144187312
11/1/2017,42.468,42.485,41.403,41.723,134551048
11/2/2017,41.91,42.125,41.32,42.028,165573492
11/3/2017,43.5,43.565,42.78,43.125,237594524
11/6/2017,43.091,43.748,42.93,43.563,140105224
11/7/2017,43.478,43.813,43.4,43.703,97445940
11/8/2017,43.665,44.06,43.583,44.06,97638108
11/9/2017,43.778,44.024,43.285,43.97,117930384
11/10/2017,43.778,43.845,43.568,43.668,100582000
11/13/2017,43.375,43.625,43.35,43.493,67928320
11/14/2017,43.26,43.37,42.795,42.835,99129948
11/15/2017,42.493,42.58,42.095,42.27,116632280
11/16/2017,42.795,42.968,42.575,42.775,94549936
11/17/2017,42.76,42.848,42.41,42.538,87598176
11/20/2017,42.573,42.64,42.39,42.495,65049788
11/21/2017,42.695,43.425,42.695,43.285,100525180
11/22/2017,43.34,43.75,43.263,43.74,102355700
11/24/2017,43.775,43.875,43.661,43.743,56106692
11/27/2017,43.763,43.77,43.335,43.523,82867208
11/28/2017,43.575,43.718,42.965,43.268,105715208
11/29/2017,43.158,43.23,41.79,42.37,166665456
11/30/2017,42.608,43.035,42.11,42.963,166108872
12/1/2017,42.488,42.918,42.125,42.763,159037152
12/4/2017,43.12,43.155,42.408,42.45,130169540
12/5/2017,42.265,42.88,42.1,42.41,109400616
12/6/2017,41.875,42.551,41.615,42.253,114240000
12/7/2017,42.258,42.61,42.228,42.33,102693232
12/8/2017,42.623,42.75,42.205,42.343,93420924
12/11/2017,42.3,43.223,42.198,43.168,141095036
12/12/2017,43.038,43.098,42.865,42.925,77636920
12/13/2017,43.125,43.385,43,43.068,95273788
12/14/2017,43.1,43.283,42.913,43.055,81906164
12/15/2017,43.408,43.543,43.115,43.493,160677228
12/18/2017,43.72,44.3,43.715,44.105,117684456
12/19/2017,43.758,43.848,43.523,43.635,109745788
12/20/2017,43.718,43.855,43.313,43.588,93902596
12/21/2017,43.543,44.005,43.525,43.753,83799584
12/22/2017,43.67,43.856,43.625,43.753,65397776
12/26/2017,42.7,42.868,42.42,42.643,132742144
12/27/2017,42.525,42.695,42.428,42.65,85992852
12/28/2017,42.75,42.963,42.62,42.77,65920748
12/29/2017,42.63,42.648,42.305,42.308,103999688
1/2/2018,42.54,43.075,42.315,43.065,102223736
1/3/2018,43.133,43.638,42.99,43.058,118071596
1/4/2018,43.135,43.368,43.02,43.258,89738388
1/5/2018,43.36,43.843,43.263,43.75,94640072
1/8/2018,43.588,43.903,43.483,43.588,82271064
1/9/2018,43.638,43.765,43.353,43.583,86335988
1/10/2018,43.29,43.575,43.25,43.573,95839580
1/11/2018,43.648,43.872,43.623,43.82,74670916
1/12/2018,44.045,44.34,43.913,44.273,101672320
1/16/2018,44.475,44.848,44.035,44.048,118263788
1/17/2018,44.038,44.813,43.768,44.775,137547344
1/18/2018,44.843,45.025,44.563,44.815,124773408
1/19/2018,44.653,44.895,44.353,44.615,129700268
1/22/2018,44.325,44.445,44.15,44.25,108434204
1/23/2018,44.325,44.86,44.205,44.26,130756584
1/24/2018,44.313,44.325,43.3,43.555,204420360
1/25/2018,43.626,43.738,42.633,42.778,166116016
1/26/2018,43,43,42.515,42.878,156572044
1/29/2018,42.54,42.54,41.768,41.99,202561624
1/30/2018,41.381,41.843,41.175,41.743,184192740
1/31/2018,41.718,42.11,41.625,41.858,129915720
2/1/2018,41.791,42.155,41.69,41.945,188923148
2/2/2018,41.5,41.7,40.025,40.125,346375300
2/5/2018,39.775,40.97,39,39.123,290954088
2/6/2018,38.708,40.93,38.5,40.758,272975352
2/7/2018,40.771,40.85,39.767,39.885,206434320
2/8/2018,40.073,40.25,38.758,38.788,217562064
2/9/2018,39.268,39.473,37.56,39.103,282690432
2/12/2018,39.625,40.973,39.378,40.678,243278156
2/13/2018,40.488,41.188,40.413,41.085,130196652
2/14/2018,40.761,41.885,40.72,41.843,162579732
2/15/2018,42.448,43.273,42.25,43.248,204588684
2/16/2018,43.09,43.705,42.943,43.108,160704364
2/20/2018,43.013,43.565,42.855,42.963,135722160
2/21/2018,43.208,43.53,42.753,42.768,149886492
2/22/2018,42.95,43.488,42.928,43.125,123967760
2/23/2018,43.418,43.913,43.385,43.875,135249440
2/26/2018,44.088,44.848,44.053,44.743,152648696
2/27/2018,44.775,45.12,44.54,44.598,155712500
2/28/2018,44.815,45.154,44.513,44.53,151128552
3/1/2018,44.635,44.944,43.165,43.75,195207880
3/2/2018,43.2,44.075,43.113,44.053,153815800
3/5/2018,43.803,44.435,43.63,44.205,113605464
3/6/2018,44.478,44.563,44.033,44.168,95154024
3/7/2018,43.735,43.963,43.568,43.758,126813848
3/8/2018,43.87,44.28,43.768,44.235,95096428
3/9/2018,44.49,45,44.348,44.995,128740648
3/12/2018,45.073,45.598,45.053,45.43,128828324
3/13/2018,45.648,45.875,44.81,44.993,126774116
3/14/2018,45.08,45.13,44.453,44.61,117473424
3/15/2018,44.625,45.06,44.518,44.663,90975192
3/16/2018,44.663,44.78,44.405,44.505,157618752
3/19/2018,44.33,44.368,43.415,43.825,133787084
3/20/2018,43.81,44.2,43.735,43.81,78597400
3/21/2018,43.76,43.773,42.815,42.818,148219740
3/22/2018,42.5,43.17,42.15,42.213,165963068
3/23/2018,42.098,42.48,41.235,41.235,164115136
3/26/2018,42.018,43.275,41.61,43.193,150164944
3/27/2018,43.42,43.788,41.73,42.085,163690316
3/28/2018,41.813,42.505,41.298,41.62,166674180
3/29/2018,41.951,42.938,41.725,41.945,153594020
4/2/2018,41.97,42.235,41.118,41.67,150347164
4/3/2018,41.91,42.186,41.22,42.098,121112184
4/4/2018,41.22,43.003,41.193,42.903,138421956
4/5/2018,43.145,43.558,43.02,43.2,107732788
4/6/2018,42.743,43.12,42.05,42.095,140021160
4/9/2018,42.47,43.273,42.461,42.513,116070872
4/10/2018,43.25,43.5,42.883,43.313,114456964
4/11/2018,43.058,43.481,42.925,43.11,89726560
4/12/2018,43.353,43.75,43.26,43.535,91557140
4/13/2018,43.695,43.96,43.463,43.683,100497020
4/16/2018,43.758,44.048,43.708,43.955,86313680
4/17/2018,44.123,44.734,44.103,44.56,106421768
4/18/2018,44.453,44.705,44.22,44.46,83018152
4/19/2018,43.738,43.848,43.165,43.2,139235200
4/20/2018,42.649,42.805,41.358,41.43,261964560
4/23/2018,41.709,41.73,41.023,41.31,146061908
4/24/2018,41.418,41.583,40.305,40.735,134768068
4/25/2018,40.655,41.355,40.603,40.913,113528336
4/26/2018,41.03,41.433,40.843,41.055,111852056
4/27/2018,41,41.083,40.158,40.58,142623356
4/30/2018,40.533,41.815,40.46,41.315,169709696
5/1/2018,41.603,42.3,41.318,42.275,214277504
5/2/2018,43.806,44.438,43.45,44.143,266157484
5/3/2018,43.97,44.375,43.61,44.223,136272720
5/4/2018,44.563,46.063,44.543,45.958,224805268
5/7/2018,46.295,46.918,46.188,46.29,169805692
5/8/2018,46.248,46.555,45.916,46.513,113611108
5/9/2018,46.638,46.85,46.305,46.84,92844964
5/10/2018,46.935,47.593,46.913,47.51,111957156
5/11/2018,47.373,47.515,46.863,47.148,104848884
5/14/2018,47.253,47.383,46.965,47.038,83115088
5/15/2018,46.695,46.768,46.275,46.61,94780636
5/16/2018,46.518,47.115,46.5,47.045,76732256
5/17/2018,47,47.228,46.59,46.748,69176116
5/18/2018,46.798,46.953,46.533,46.578,73190912
5/21/2018,47,47.318,46.728,46.908,73603148
5/22/2018,47.094,47.22,46.695,46.79,60962816
5/23/2018,46.588,47.125,46.44,47.09,80233660
5/24/2018,47.193,47.21,46.553,47.038,92935900
5/25/2018,47.058,47.413,46.913,47.145,69843852
5/29/2018,46.9,47.188,46.718,46.975,90056300
5/30/2018,46.93,47,46.695,46.875,74762188
5/31/2018,46.805,47.058,46.535,46.718,109931172
6/1/2018,46.998,47.565,46.938,47.56,93770040
6/4/2018,47.909,48.355,47.838,47.958,105064696
6/5/2018,48.266,48.485,48.09,48.328,86263852
6/6/2018,48.408,48.52,47.98,48.495,83734476
6/7/2018,48.535,48.55,48.084,48.365,85388720
6/8/2018,47.793,48,47.443,47.925,106627196
6/11/2018,47.838,47.993,47.553,47.808,73233840
6/12/2018,47.846,48.153,47.788,48.07,67644564
6/13/2018,48.105,48.22,47.61,47.675,86553572
6/14/2018,47.888,47.893,47.555,47.7,86440296
6/15/2018,47.508,47.54,47.065,47.21,246876640
6/18/2018,46.97,47.305,46.8,47.185,73939460
6/19/2018,46.285,46.583,45.863,46.423,134313820
6/20/2018,46.588,46.8,46.433,46.625,82514804
6/21/2018,46.813,47.088,46.235,46.365,102847592
6/22/2018,46.53,46.538,46.175,46.23,108801788
6/25/2018,45.85,46.23,45.183,45.543,126652384
6/26/2018,45.748,46.633,45.635,46.108,98276804
6/27/2018,46.307,46.82,46.008,46.04,101141312
6/28/2018,46.025,46.553,45.95,46.375,69460940
6/29/2018,46.573,46.798,45.728,46.278,90950664
7/2/2018,45.955,46.825,45.855,46.795,70925372
7/3/2018,46.948,46.988,45.885,45.98,55819224
7/5/2018,46.315,46.603,46.07,46.35,66416992
7/6/2018,46.355,47.109,46.3,46.993,69940980
7/9/2018,47.375,47.67,47.325,47.645,79026536
7/10/2018,47.678,47.82,47.545,47.588,63756596
7/11/2018,47.125,47.445,46.903,46.97,75325880
7/12/2018,47.383,47.853,47.328,47.758,72164524
7/13/2018,47.77,47.96,47.725,47.833,50079168
7/16/2018,47.88,48.163,47.604,47.728,60172440
7/17/2018,47.438,47.968,47.3,47.863,62138092
7/18/2018,47.945,47.95,47.483,47.6,65573524
7/19/2018,47.423,48.138,47.423,47.97,81147008
7/20/2018,47.945,48.108,47.543,47.86,82824168
7/23/2018,47.67,47.99,47.39,47.903,63957460
7/24/2018,48.113,48.415,48.013,48.25,74791592
7/25/2018,48.265,48.713,48.108,48.705,67321312
7/26/2018,48.653,48.99,48.403,48.553,76303856
7/27/2018,48.748,48.798,47.525,47.745,96095888
7/30/2018,47.975,48.05,47.268,47.478,84118140
7/31/2018,47.575,48.035,47.335,47.573,157492152
8/1/2018,49.783,50.44,49.328,50.375,271742864
8/2/2018,50.145,52.095,50.088,51.848,249616048
8/3/2018,51.758,52.185,51.37,51.998,133789584
8/6/2018,52,52.313,51.768,52.268,101701548
8/7/2018,52.33,52.375,51.69,51.778,102349548
8/8/2018,51.513,51.953,51.13,51.813,90101948
8/9/2018,51.82,52.445,51.8,52.22,93970504
8/10/2018,51.84,52.275,51.668,51.883,98444808
8/13/2018,51.925,52.738,51.925,52.218,103563520
8/14/2018,52.539,52.64,52.065,52.438,82992040
8/15/2018,52.305,52.685,52.083,52.56,115230256
8/16/2018,52.938,53.453,52.868,53.33,114001468
8/17/2018,53.36,54.488,53.29,54.395,141707988
8/20/2018,54.525,54.795,53.778,53.865,121150780
8/21/2018,54.2,54.298,53.506,53.76,104639020
8/22/2018,53.525,54.09,53.46,53.763,76072524
8/23/2018,53.663,54.263,53.65,53.873,75532896
8/24/2018,54.15,54.225,53.778,54.04,73905424
8/27/2018,54.288,54.685,54.083,54.485,82100468
8/28/2018,54.753,55.135,54.73,54.925,91107064
8/29/2018,55.038,55.873,54.853,55.745,109019216
8/30/2018,55.813,57.065,55.6,56.258,195175296
8/31/2018,56.628,57.218,56.5,56.908,173360536
9/4/2018,57.103,57.295,56.658,57.09,109560528
9/5/2018,57.248,57.418,56.275,56.718,133331840
9/6/2018,56.558,56.838,55.325,55.775,137159904
9/7/2018,55.463,56.343,55.178,55.325,150479240
9/10/2018,55.238,55.463,54.118,54.583,158065812
9/11/2018,54.503,56.075,54.14,55.963,142996196
9/12/2018,56.235,56.25,54.96,55.268,197114960
9/13/2018,55.88,57.088,55.643,56.603,166825508
9/14/2018,56.438,56.71,55.631,55.96,127997156
9/17/2018,55.538,55.738,54.318,54.47,148780532
9/18/2018,54.448,55.463,54.28,54.56,126286848
9/19/2018,54.625,54.905,53.825,54.593,108495332
9/20/2018,55.06,55.57,54.788,55.008,106435176
9/21/2018,55.195,55.34,54.323,54.415,384986992
9/24/2018,54.205,55.315,54.158,55.198,110773432
9/25/2018,54.938,55.705,54.925,55.548,98217516
9/26/2018,55.25,55.938,54.94,55.105,95938824
9/27/2018,55.955,56.61,55.885,56.238,120724908
9/28/2018,56.198,56.46,56.005,56.435,91717456
10/1/2018,56.988,57.355,56.588,56.815,94403208
10/2/2018,56.813,57.5,56.658,57.32,99152680
10/3/2018,57.513,58.368,57.445,58.018,114619196
10/4/2018,57.695,58.088,56.683,56.998,128168000
10/5/2018,56.99,57.103,55.145,56.073,134321852
10/8/2018,55.553,56.2,55.05,55.943,118655692
10/9/2018,55.91,56.818,55.562,56.718,107564116
10/10/2018,56.365,56.588,54.013,54.09,167962216
10/11/2018,53.63,54.875,53.08,53.613,212497568
10/12/2018,55.105,55.72,54.21,55.528,161351404
10/15/2018,55.29,55.458,54.318,54.34,123164028
10/16/2018,54.733,55.748,54.191,55.538,116735852
10/17/2018,55.575,55.66,54.835,55.298,91541588
10/18/2018,54.465,54.935,53.25,54.005,130325260
10/19/2018,54.515,55.315,54.358,54.828,132314904
10/22/2018,54.948,55.84,54.735,55.163,115168328
10/23/2018,53.958,55.813,53.675,55.683,155071384
10/24/2018,55.65,56.058,53.635,53.773,163700652
10/25/2018,54.428,55.345,54.188,54.95,119423072
10/26/2018,53.975,55.048,53.168,54.075,189033500
10/29/2018,54.798,54.923,51.523,53.06,183742080
10/30/2018,52.788,53.795,52.318,53.325,146639960
10/31/2018,54.22,55.113,54.155,54.715,153435732
11/1/2018,54.763,55.59,54.203,55.555,233292720
11/2/2018,52.388,53.413,51.358,51.87,365314616
11/5/2018,51.075,51.098,49.543,50.398,264654676
11/6/2018,50.48,51.18,50.423,50.943,127531524
11/7/2018,51.493,52.515,51.033,52.488,133697736
11/8/2018,52.495,52.53,51.688,52.123,101450544
11/9/2018,51.388,51.503,50.563,51.118,137463000
11/12/2018,49.75,49.963,48.448,48.543,204542072
11/13/2018,47.908,49.295,47.863,48.058,187531744
11/14/2018,48.475,48.62,46.483,46.7,243203828
11/15/2018,47.098,47.993,46.725,47.853,185915204
11/16/2018,47.625,48.742,47.365,48.383,147713012
11/19/2018,47.5,47.675,46.248,46.465,167683488
11/20/2018,44.593,45.368,43.878,44.245,271300988
11/21/2018,44.933,45.068,44.138,44.195,124496840
11/23/2018,43.735,44.149,43.025,43.073,94495888
11/26/2018,43.56,43.738,42.565,43.655,179994080
11/27/2018,42.878,43.693,42.72,43.56,165549508
11/28/2018,44.183,45.323,43.733,45.235,184250156
11/29/2018,45.665,45.7,44.425,44.888,167079968
11/30/2018,45.073,45.083,44.258,44.645,158126196
12/3/2018,46.115,46.235,45.303,46.205,163192008
12/4/2018,45.238,45.597,44.068,44.173,165377128
12/6/2018,42.94,43.695,42.605,43.68,172393640
12/7/2018,43.373,43.623,42.075,42.123,169126524
12/10/2018,41.25,42.523,40.833,42.4,248103976
12/11/2018,42.915,42.948,41.75,42.158,189126660
12/12/2018,42.6,42.98,42.255,42.275,142510696
12/13/2018,42.623,43.143,42.388,42.738,127591308
12/14/2018,42.25,42.27,41.32,41.37,162814840
12/17/2018,41.363,42.088,40.683,40.985,177151688
12/18/2018,41.345,41.883,41.098,41.518,135366072
12/19/2018,41.5,41.863,39.773,40.223,196189188
12/20/2018,40.1,40.528,38.825,39.208,259091840
12/21/2018,39.215,39.54,37.408,37.683,382977536
12/24/2018,37.038,37.888,36.648,36.708,148676928
12/26/2018,37.075,39.308,36.68,39.293,234330176
12/27/2018,38.96,39.193,37.518,39.038,212468260
12/28/2018,39.375,39.63,38.638,39.058,169165696
12/31/2018,39.633,39.84,39.12,39.435,140013864
1/2/2019,38.723,39.713,38.558,39.48,148158948
1/3/2019,35.995,36.43,35.5,35.548,365248780
1/4/2019,36.133,37.137,35.95,37.065,234428280
1/7/2019,37.175,37.208,36.475,36.983,219111056
1/8/2019,37.39,37.955,37.13,37.688,164101256
1/9/2019,37.823,38.633,37.408,38.328,180396324
1/10/2019,38.125,38.493,37.715,38.45,143122680
1/11/2019,38.22,38.425,37.878,38.073,108092964
1/14/2019,37.713,37.818,37.305,37.5,129756744
1/15/2019,37.568,38.348,37.513,38.268,114841296
1/16/2019,38.27,38.97,38.25,38.735,122278824
1/17/2019,38.55,39.415,38.315,38.965,119284640
1/18/2019,39.375,39.47,38.995,39.205,135004092
1/22/2019,39.103,39.183,38.155,38.325,121575880
1/23/2019,38.538,38.785,37.925,38.48,92522280
1/24/2019,38.528,38.62,37.935,38.175,101766196
1/25/2019,38.87,39.533,38.58,39.44,134191572
1/28/2019,38.948,39.083,38.415,39.075,104768232
1/29/2019,39.063,39.533,38.528,38.67,166348956
1/30/2019,40.813,41.538,40.058,41.313,244439120
1/31/2019,41.528,42.25,41.14,41.61,162958596
2/1/2019,41.74,42.245,41.483,41.63,130672552
2/4/2019,41.853,42.914,41.82,42.813,125982328
2/5/2019,43.215,43.77,43.088,43.545,144406512
2/6/2019,43.663,43.893,43.213,43.56,112958364
2/7/2019,43.1,43.485,42.585,42.735,126966760
2/8/2019,42.248,42.665,42.105,42.603,95279864
2/11/2019,42.763,42.803,42.313,42.358,83973700
2/12/2019,42.525,42.75,42.425,42.723,89134092
2/13/2019,42.848,43.12,42.48,42.545,89960932
2/14/2019,42.428,42.815,42.345,42.7,87342988
2/15/2019,42.813,42.925,42.438,42.605,98507256
2/19/2019,42.428,42.86,42.373,42.733,75891304
2/20/2019,42.798,43.33,42.748,43.008,104457448
2/21/2019,42.95,43.093,42.575,42.765,68998680
2/22/2019,42.895,43.25,42.845,43.243,75652616
2/25/2019,43.54,43.968,43.488,43.558,87493432
2/26/2019,43.428,43.825,43.293,43.583,68280844
2/27/2019,43.303,43.75,43.183,43.718,111341556
2/28/2019,43.58,43.728,43.23,43.288,112861664
3/1/2019,43.57,43.788,43.223,43.743,103544668
3/4/2019,43.923,44.438,43.493,43.963,109744812
3/5/2019,43.985,44,43.635,43.883,78949676
3/6/2019,43.668,43.873,43.485,43.63,83241536
3/7/2019,43.468,43.61,43.005,43.125,99185496
3/8/2019,42.58,43.268,42.375,43.228,95997432
3/11/2019,43.873,44.78,43.838,44.725,128044136
3/12/2019,45,45.668,44.843,45.228,129870336
3/13/2019,45.563,45.825,45.23,45.428,124130096
3/14/2019,45.975,46.025,45.64,45.933,94318032
3/15/2019,46.213,46.833,45.935,46.53,156171648
3/18/2019,46.45,47.098,46.448,47.005,104879328
3/19/2019,47.088,47.248,46.48,46.633,126585476
3/20/2019,46.558,47.373,46.183,47.04,124140924
3/21/2019,47.505,49.083,47.453,48.773,204136948
3/22/2019,48.835,49.423,47.695,47.763,169630664
3/25/2019,47.878,47.995,46.65,47.185,175381172
3/26/2019,47.916,48.22,46.145,46.698,199202152
3/27/2019,47.188,47.44,46.638,47.118,119393708
3/28/2019,47.238,47.39,46.883,47.18,83121452
3/29/2019,47.458,47.52,47.135,47.488,94255844
4/1/2019,47.91,47.92,47.095,47.81,111447856
4/2/2019,47.773,48.615,47.763,48.505,91062928
4/3/2019,48.313,49.125,48.288,48.838,93087320
4/4/2019,48.698,49.093,48.285,48.923,76457100
4/5/2019,49.113,49.275,48.983,49.25,74106576
4/8/2019,49.105,50.058,49.085,50.025,103526788
4/9/2019,50.08,50.713,49.808,49.875,143072948
4/10/2019,49.67,50.185,49.545,50.155,86781152
4/11/2019,50.213,50.25,49.611,49.738,83603232
4/12/2019,49.8,50.035,49.053,49.718,111042672
4/15/2019,49.645,49.963,49.503,49.808,70146584
4/16/2019,49.865,50.343,49.64,49.813,102785540
4/17/2019,49.885,50.845,49.653,50.783,115627120
4/18/2019,50.78,51.038,50.63,50.965,96783064
4/22/2019,50.708,51.235,50.585,51.133,77758180
4/23/2019,51.108,51.938,50.975,51.87,93291964
4/24/2019,51.84,52.12,51.763,51.79,70162436
4/25/2019,51.708,51.94,51.28,51.32,74172824
4/26/2019,51.225,51.25,50.53,51.075,74596408
4/29/2019,51.1,51.493,50.965,51.153,88818864
4/30/2019,50.765,50.85,49.778,50.168,186139692
5/1/2019,52.47,53.828,52.308,52.63,259309312
5/2/2019,52.46,53.163,52.033,52.288,127985296
